order_id,Sum of payment_installments,Sum of payment_sequential,payment_type,Sum of payment_value
2300a8c3ba62aef5b16cb1c8c95710e4,2,1,credit_card,259.19
23012529620559c40578e18d7746f3ff,2,1,credit_card,45.73
2301a0f5629f3d66f880849265f50515,6,1,credit_card,84.23
2301c13c9dc02b9c8d61919206e15e1c,9,1,credit_card,95.7
2303956d13919bf90f2a4818bab96a71,1,1,credit_card,70.26
230412dba3ab35d1a5c8fd1382bc7b49,1,1,boleto,236.24
230429e6f253f9cd6561aad72ce7ee2f,10,1,credit_card,131.71
230470802c07f69d8696c62d51514126,1,1,credit_card,63.27
2304fd42f10881dd456928039a1ef576,8,1,credit_card,80.47
2305266a492129ca55edb82b218cab72,2,1,credit_card,114.73
230571d6e34263b58881343939b5baea,1,1,credit_card,21.79
2305a735f5b64c8b4e0e7e3d64b5a39f,1,1,debit_card,74.21
2305d46c47c716885a276ec1a322b612,1,1,voucher,80.22
2305ed31728716b03cd76aef3ace0377,1,1,credit_card,131.62
2306aeccf5b70ab26762993fdf2f37b9,1,1,boleto,65.31
2306bbfcdc1b458444043ff45986b695,1,1,boleto,129.64
2306c7661204e073c32a8463bb750335,1,1,credit_card,40.01
23072f93197ce1005af84937345b910d,1,1,credit_card,98.95
2307f3782fd14d75b1098608959769ff,1,1,boleto,133.38
2309862661958363d4ce0211d3116498,1,1,credit_card,147.15
230a015f541602e3e910d230e610f110,1,1,voucher,279.7
230c3aecc2d5f855e6dd4ce8a98ecf13,4,1,credit_card,40.85
230c4b870a8eec405f6b5db505974701,8,1,credit_card,330.27
230c830e0ace11bcabaf63deebbee836,1,1,credit_card,44.95
230cb5ffb43a10662e4b64e7d02cd171,3,1,credit_card,121.42
2310c19df1dd534203e1e41de8afc428,4,1,credit_card,217.06
231184521047214c5f9a91d0cfa84df5,1,1,credit_card,31.75
2311ac56316c28e8f8f0b729ed8979ab,1,1,credit_card,75.62
2313fc14bc3187d0691674f1016242d9,1,1,credit_card,44.86
23152da25fd8a3154b39fea912376a07,1,1,boleto,92.73
2315c6b3f23fdb4ea2dfeaa8f865dc50,3,1,credit_card,129.36
23169ab372b70385fcc9668d29aad84a,6,1,credit_card,66.99
23185987a928a964abc85b9dec1f39e2,1,1,credit_card,97.26
2318f7d3046fc9a035c165169b54d4b8,1,1,credit_card,118.91
231a870fbf37ed286dd61a582fcd03c7,1,1,boleto,139.94
231acde8e06eda65e8b7d6b04bc7260b,1,1,boleto,168.2
231c5fbb9dd6166904af9bad6728b5aa,5,1,credit_card,257.51
231cf6fe1ce0b8fd2c9c4dacd95323a4,8,1,credit_card,276.22
231d32fab33b75ec36a075c7982d0803,1,1,credit_card,100.04
231e08dd8d9fc8f16332da72a3375893,2,1,credit_card,102.51
231e2dace3795631b40339ad8c53e5d0,5,1,credit_card,251.86
231f0baccdba5c1d4ec4dd711da58b1e,1,1,credit_card,164.64
231f4f9f13fd282b6e1b00f4c7a3cb2c,10,1,credit_card,636.74
231f58de0228723d0b6d6b562d352d90,1,1,boleto,126.68
231f5faa326e8643dc979ef4dcc9cd31,1,1,credit_card,93.65
231f6725cc4f33c7d2473e21240e34fe,2,1,credit_card,349.49
231f7e18395c045198f74f63e3cad304,1,1,boleto,97.87
2320f88fd7982719055be3476e3e8bf3,1,1,credit_card,22.77
2321337240c200736e346c2445003fd3,2,1,credit_card,530.99
2321c02e9006c158014df8d2e9b00225,6,1,credit_card,161.12
232208723745063b04b8e45bba7fb6bd,1,1,credit_card,69.49
23225d7a5d72f6cfe225cf14c81f37ed,8,1,credit_card,80.12
232277bc3b7e6ff57e09e19b7ce21bd3,1,1,credit_card,76.99
23229014c0c3d71b5a013fc36f1de367,1,1,credit_card,56.39
2322d66af2e4fa6e3d854b5249ca9f6a,1,1,credit_card,80.1
23233c7048bb0dcf2c4f0554a258fd82,10,1,credit_card,123.68
2323a467ad5a6329f413e1d14b240fcc,3,1,credit_card,129.32
23259ed6c735fe1c3e748d9400ff4a79,1,1,boleto,75.17
2325d666957d7dff6712511c743fb2ff,5,1,credit_card,53.1
2326391ae5a49ca43aec4e487b6a2d38,1,1,credit_card,33.99
232674aa2334edfdd9c2dbe346291712,1,1,credit_card,40.77
2326e62a79b6d61d95f414e44724d427,1,1,boleto,36
23289a87ad267a113c014020edf79ea2,8,1,credit_card,163.06
2328df85ce27982b435b1e7fb55dd209,3,1,credit_card,369.22
232a2ccad012f3cb2ebe4ea479e0b1af,1,1,boleto,34.09
232a9b3063429a6ae5079afb994164e4,10,1,credit_card,126.92
232ac1c81c6a84fd76f9653b248b5d92,4,1,credit_card,308.12
232b75e8b6faa6ca2063184414e634a7,1,1,boleto,180.95
232ea59cdf4f9ff14bad61399d646d7c,3,1,credit_card,75.53
232ed087a5c59841a1a56af1fe8d797d,1,1,credit_card,10.04
232ed087a5c59841a1a56af1fe8d797d,1,2,voucher,100
232efaeba12fd576e70a88f09d6583b6,10,1,credit_card,101.25
232f30270c13607c2184ab9980245bfc,1,1,boleto,94.72
23304de05928dfbc015af4c7327fe0ad,1,1,credit_card,93.85
2330997bb48bfc161534281ecbda1739,6,1,credit_card,68.35
2331f636052d7a25b7a1844dac95a4ac,2,1,credit_card,66.6
23324e673e59ef245b4737662ca5f38f,1,1,credit_card,118.23
2336042fef9de12619fab599b39f3d6d,8,1,credit_card,177.21
2336989704d5fa89aafab6b5a5132317,2,1,credit_card,38.68
23371f485b357c6cc3987ceec664e973,1,1,boleto,68.25
233868ed9e2f9399d292289f27bc2993,4,1,credit_card,50.3
233868ed9e2f9399d292289f27bc2993,2,5,voucher,66.06
233962c509ebbdb05dacfbe831d15d5b,10,1,credit_card,108.18
2339f2753971c30de3edcc1d6011d360,3,1,credit_card,153.22
233b550c1867b0e741d7e0dd197e8be1,1,1,credit_card,111.81
233c8509a65f222cf855765d0784b68f,10,1,credit_card,142.89
233d68955f53ddc70fdd403f7032c093,1,1,credit_card,160.65
233d763b10db673443077fb3090dfb37,3,1,credit_card,77.21
233d8268d51e023c7a65edd9cb24de49,1,1,credit_card,104.62
233da90437ba0d4dcbe22506b45612ea,1,1,boleto,45.79
233dd5ff8fcf29748ef3f96a24750ea8,1,1,debit_card,206.91
233e61a3a3fbc1ea5c7349fa68eab1bb,6,1,credit_card,171.84
233eebd5164efa70e2f97046c2bb804c,4,1,credit_card,71.42
233f0d86db908dbeb6c2ae5675b31e71,1,1,credit_card,60
2341e8f8010d9fd0e367ae298fb20ff0,1,1,boleto,56.01
23427a6bd9f8fd1b51f1b1e5cc186ab8,1,1,credit_card,53.38
2342c7ad7ade2a5d4af9b379289044d8,2,1,credit_card,559.06
2343154aea8ab8651aa8c95f4ec40846,6,1,credit_card,72.85
2343345152ce9ee61f54b2dae18561c1,1,1,credit_card,48.3
2343d4a98379202b11d3ec66c322ab57,1,1,boleto,46.19
2343dbf79839ce221f3e1ec059cbff9f,10,1,credit_card,140.56
23450be385c992f3c2a398025c48db20,3,1,credit_card,127.02
23454aa9c9538dcfcd7a90e8a41b3ed6,1,1,boleto,46.59
2345b8390d7bd4e3dd2bdd0dd7ab89cb,6,1,credit_card,283.73
23467753c6b8adc01bb4e44445ff272e,2,1,credit_card,25.69
2346e1104a4b18a23e6dc6a87c2d1b8c,1,1,boleto,106.97
2348f7f4bfb8d8892725f278c51c112f,2,1,credit_card,115.45
234ac296ce754ab2518ae1bcde8b0fea,1,1,boleto,90.28
234b6c84609fdd57caa4701bc727cf16,5,1,credit_card,151.55
234c056c50619f48da64f731c48242b4,1,1,boleto,75.71
234c9bfb16c85a964249d228963d0adb,1,1,boleto,51.84
234ca3f0b20c63f1aad520a9de28aa08,1,1,boleto,163.79
234cbb8d0d6f7eeb4e98ec3b67e2b228,1,1,credit_card,275.59
234d54f2c7e5f1b3fa99a853ee8a6211,1,1,boleto,123.4
234dea860a599db97cc16cc2dd9b5f0d,1,1,boleto,49.34
234e664f4418bb97ea8f387244a9538f,1,1,credit_card,87.71
234ea4333eec78d8e18bc801a916e1f4,3,3,credit_card,188.2
235120dba37dd89b962dea1d7a2cb3bc,4,1,credit_card,101.31
23512d25000429154263cbc32253c730,8,1,credit_card,246.31
2352f0c7b4fe903c071e032c9d6d6593,1,1,boleto,1418.86
2353193a857232c5eb9a7604fc505089,3,1,credit_card,291.57
23538663b36489215fd49765baa4ba8f,1,1,debit_card,125.64
2353c3b67536350ec12490aaa0b01c39,2,1,credit_card,102.93
23547de53f9322e4e739959f2f0cc8be,10,1,credit_card,151.49
2354d2984a9a8f5334a71203123cbdc2,4,1,credit_card,410
2354dc9068e42c3b75c3137f572566e8,4,1,credit_card,47.43
2355668b3f4f5c92b35d3aea796b9ba1,1,1,credit_card,129.47
23558e6c96b846224ae65c90217b9caf,2,1,credit_card,102.03
2355c3ba8f870f103fa43351ffc1a905,1,1,boleto,178.27
2356321f56c436e5108239a15643f42f,1,1,debit_card,40.39
2356da144f2eb45c2d226126cd72245f,1,1,credit_card,88.91
2356e9b211b952c07f32b7addb1250fa,1,1,boleto,35
23575ff1c8a0669132c47e895a24b5fb,1,1,credit_card,35
23576700c0f11e7783cebff88823d10c,4,1,credit_card,116.69
23580e0d424218b71b67ce569d22a7da,3,1,credit_card,102.03
23596e6832498c8de23143a595a7dac2,3,1,credit_card,89.36
235970f9da00d655ab21d7fa98305d4e,1,1,boleto,167.39
2359b971147acb269d1cdd25c07c704d,3,1,credit_card,161.42
235a7628971a90567378815bf35d2a67,12,1,credit_card,217.82
235bb7c712508e20bc5544e90c7195e9,1,1,credit_card,57.51
235d0ef0d8ee3f66ac576093363be5d0,1,1,boleto,131.71
235d63795ce7643944b9b41203d37c30,2,1,credit_card,244.34
236000cc7c90d723a7db9afa31f73e72,2,1,credit_card,137.08
236087c146bdb55ebd6d5316b00308d9,8,1,credit_card,170.01
23628e1dadb5e31443d876fdd2e2893c,5,1,credit_card,136.37
236293984935d06140c6776d2e3570b4,2,1,credit_card,40
2362f0e9afcae197310501d93b070bb6,4,1,credit_card,203.67
2363f4be725c1746c141cfe7e8432910,3,1,credit_card,154.29
23640b43da6ae4ac5a21782ca8c17c39,1,1,debit_card,49.09
23640e7307c51b05dd5ce3b34dbce5b7,8,1,credit_card,85.81
2365573dec3c55b420a248893b61d168,1,1,credit_card,20.08
23656d2d2cc437bb9aa69984ee84d980,1,1,credit_card,18.77
2365a103706753a90b96a806e02061bf,4,1,credit_card,162.89
236636425340d1fcd5ba19f6b9a38319,1,1,credit_card,316.58
23668eb221a7b13ecb9e591f262e977b,2,1,credit_card,46.86
236909a5eec961f916c742c7f991d3e5,5,1,credit_card,114.8
236909a5eec961f916c742c7f991d3e5,1,2,voucher,21.7
236923fe36df7c931b0fb65f493e39e4,10,1,credit_card,154.92
236992e91012a3c75936dd524d4cb688,1,1,credit_card,19.21
2369c5b46de8023f54b0ffda76b5b033,1,1,credit_card,50.29
2369ff1232ff0d10bb9d924732757881,1,1,credit_card,525.65
236ac812debfa147da2a0e46eb8498f3,10,1,credit_card,1411.62
236ae03bfee2c49ab78fa9227892c5e6,8,1,credit_card,82.73
236c5c6711eb7864803f0f0c739e5c05,1,1,boleto,151.95
236cf69a971925717236c958ba368c58,3,1,credit_card,38.63
236d21060f892e44cfdfb2846ea93133,1,1,boleto,271.42
236d48ee787db9dbdc37e40df613cc92,1,1,boleto,51.1
236dc705223e6458673e808d1024d671,4,1,credit_card,43.83
236e6ec6171c1870d4bcf4ccfad87f49,1,1,voucher,107.13
236ec68da130bed142ae4b3f355fb871,1,1,boleto,243.25
236f12cdb8ad031ef9dccb5cdae83ce2,1,1,credit_card,37.37
236ff4e9c2ed220ff9d4186b729379b8,2,1,credit_card,22.33
237037d23ef38af0bc36cc20fa48da43,1,1,debit_card,38.72
23713e469663e0ccff987496dbdf6428,10,1,credit_card,215.31
23716dd823fe476b656d033ecc6bdb9e,1,1,boleto,120.09
23726774d1a868c3e1b13c0fa85d1308,2,1,credit_card,211.12
2372d0c3ea71f023b269f1c1ba34f675,3,1,credit_card,105.7
2372e039a79fcd32009462cf86c2616f,8,1,credit_card,151.7
2373680d3bd825670bee96c048b19731,2,1,credit_card,53.1
237377b772b133dc1eae831d81a1005c,3,1,credit_card,31.71
2373908388bcaa9a225c34e33d9e9f0d,2,1,credit_card,130.56
2377613b828f1d12f44e8ee282dcd85d,3,1,credit_card,964.76
23776c3e7fc4d5e5185cb19abb53e653,4,1,credit_card,224.84
23799ee0d85541263f0637d4b86d5e5b,2,1,credit_card,49.96
237ad2054a0b3375cc64b6a7e6e08683,6,1,credit_card,147.78
237b7387b0657475c4aea69a0fdd6ab4,10,1,credit_card,137.99
237bc9f2aa86b56ab439b6a508832d88,5,1,credit_card,219.4
237be87efc86c6329fe3faad9a8c2592,9,1,credit_card,176.87
237ccef2c5ca5a50e534a668cbfa9bb5,6,1,credit_card,64.83
237f43cab0bd638f4fd760618fde8246,2,1,credit_card,111.03
237f9d2cdf1d87f8b252ad4e11bb42a7,2,1,credit_card,111.43
237fe1628607420f6e0a5a4c4a64b298,1,1,credit_card,91.35
2380ca3ffd1097862f0f1f9b8f7c566f,9,1,credit_card,91.19
23812c2963ad9ad601c4d9ee5137834d,10,1,credit_card,228.79
23822f9bf0e42a3e11bab993f60f84bc,5,1,credit_card,84.54
238316b0b618fa83761d76afebbf6e46,6,1,credit_card,78.19
2383264270baee6b2965205ced9a1386,1,1,credit_card,250.39
2383d9fafbf6a8af2c96b3ffd0c70280,1,1,credit_card,44.52
23847650c6dde17cb17a2b180af209bd,4,1,credit_card,41.09
23858bdc4cab9cf5b5de163b1f12ea71,3,1,credit_card,55.8
23858bdc4cab9cf5b5de163b1f12ea71,2,5,voucher,15.23
2385d136c16c57565bf3b41bc45e6551,1,1,credit_card,38.86
238652e39c5fdf89a8fd44776f532501,1,1,boleto,138.15
2386b5c23a2a5a08397fa987f56b8fde,1,1,credit_card,33.43
23878b3366bb97c4877f944c685fc546,3,1,credit_card,54.34
23879ed885740016a16a4cfc5420c80d,1,1,credit_card,98.97
2388959a19bd21ca9ce8639defeb9789,1,1,boleto,64.55
2388c04ea924e96663a57113cf1d7425,1,1,credit_card,56.22
238bcd7a2027e5f32fd185c264d73786,2,1,credit_card,84.56
238cc4ab4cd49aa28c33016beb865c3f,8,1,credit_card,190.65
238d28bb25bc75bccaab22efd258df33,10,1,credit_card,198.67
238fbe10df7ff17ce21037d345e1cf00,3,1,credit_card,73.15
23915d6cad231d54df8c6db7106b29ca,10,1,credit_card,250.99
2391d80f2ab2e4c4cc2ddd489c5ce8ea,3,1,credit_card,465.99
23922a8d5cf1517d181d87c134bdb162,3,1,credit_card,232.06
23922e17c7f2bff630c5cfeff23b1551,1,1,credit_card,37.02
23923af7b4df1da5db096c921e728325,1,1,credit_card,26.85
2393507a21cc6be871d9bd669eb0d6d9,1,1,credit_card,53.65
23936c5f77c03f7cbd20d185732c60d9,4,1,credit_card,63.89
23939807bace6dc4e9701a868e697f76,1,1,boleto,132.82
23941956ac5ebb846fc41ddbf76e7ccc,1,1,boleto,173.84
2395ea6891b87b22ff3c6fa169e8b8cc,3,1,credit_card,35
2395fd4999715780712fd089ccc57d50,10,1,credit_card,844.51
23976d6dc9224e9d1f9e38a7b6fb03df,1,1,credit_card,106.38
2398303669883856391bb4ecd9a5db0a,1,1,boleto,77.97
23987648ad1833dc7e272733d11ec3e8,5,1,credit_card,50.05
2398edac04de9e5283b7c76995623906,1,1,boleto,162.15
239960d8af96f541e9a7153b57c0f4de,1,1,voucher,55.88
2399cd92814172df4639c2347151dfd4,5,1,credit_card,53.6
2399e406198f0b9a12baf8e176453e9b,3,1,credit_card,34.13
239a0e07e6d82c443b1ac00860f30c27,1,1,boleto,113.14
239ac2c07beceefddb4e1017b9aabeda,1,1,boleto,166.71
239bb6bf3c69a8b5a8da5eab92f1444b,1,1,voucher,84.27
239d7a25c8271c3a6ea1e303abbfef38,1,1,boleto,102.28
239f380355f65dcb68551f07d16fc4a8,10,1,credit_card,251.63
239f74c0158f39fe889ec4ee537aa964,2,1,credit_card,138.08
239f80de3a90292c837e69ec8ff3c4f3,6,1,credit_card,225.88
23a0c1ef37b1e2599235e834bbb55673,9,1,credit_card,189.16
23a1c70ec5d4721643a10c305862583f,1,1,boleto,71.74
23a2b629fd7a428b5ba4587794ff8b56,2,1,credit_card,46.78
23a2d8b0357730d4f9c50aa48773e9e9,3,1,credit_card,47.69
23a3ebd70aa833685123ca6dbd195a3e,2,1,credit_card,128.19
23a4ec9714f8ca77c27110124f5e8259,1,1,boleto,129.04
23a5902b0758898d64701a3c89af36f2,1,1,boleto,163.75
23a664501e7b09b619fd2aad09cbc22d,6,1,credit_card,637.55
23a67c03abc9968c561353d66f48acc4,8,1,credit_card,134.47
23a801ab5586a70d6f7a4cd5885d3060,7,1,credit_card,74.97
23a8531948bc865dee9fcdbacea311eb,10,1,credit_card,102.03
23a868333bc15837fc68d57a8287bf06,5,1,credit_card,127.54
23a9867e2ef4c3cd636e7e275edb0252,10,1,credit_card,351.33
23ab1be99f36d5bb2c599fc1c95829ed,1,1,boleto,239.65
23ac58266e694557a7c7da266ed6c316,1,1,credit_card,61.09
23ad1ae9db6999293449603e1a247803,5,1,credit_card,151.49
23aeda90fa835596b6acd5fcaa2c3e7a,8,1,credit_card,400.36
23aee6ac2f5a0a3056aa62c615974c0c,2,1,credit_card,1518.55
23af56e201b15091e86aebe6bde84b2b,10,1,credit_card,147.62
23afc00db0b1c005196306f02e1c1178,1,1,credit_card,45.87
23b051786ba773bb672b5c49456b8511,1,1,credit_card,74.49
23b0f3febe2a61dfb83ff0ede848d53e,1,1,credit_card,101.63
23b1eb268049c1d2a04b22784867e75b,1,1,boleto,60.5
23b4d2d1a00f2773d2a15d8068b21ff2,3,1,credit_card,30.17
23b51e2ed131cc184e283beb7605c156,1,1,boleto,417.55
23b6026f4aa837ed95e0941208f31434,1,1,boleto,70.28
23b757203bd90a6deafcd069bdcb1fde,1,1,boleto,1040.52
23b808b68625191fb96d7174795a65f7,1,1,credit_card,35.17
23b89f00eb70f9f93ebe743fd79bd787,1,1,credit_card,123.77
23b8bfc2f57aaf36121b2c631d5724b8,4,1,credit_card,125.52
23b9942cd2a096775ed2ac048559bec2,3,1,credit_card,171.24
23b9e7764953e9889b44983acf062485,1,1,boleto,206.99
23bab630b11eed4b31aaa2edd31ba773,3,1,credit_card,44.88
23bab630b11eed4b31aaa2edd31ba773,1,2,voucher,32.11
23bb9807759656cf1a127051f168d6bd,4,1,credit_card,161.54
23bd3ea8478099ea89638b5514a1198b,1,1,credit_card,42.06
23bd4c7d83fd48f908879d5a1aa32bf8,1,1,credit_card,186.5
23bdd0be32ec574e0bfb0ae381405424,1,1,credit_card,125.69
23beb6d4a25c4ec53f57dab654990dab,4,1,credit_card,43.43
23bf05f6cbd0c492740a22cb3a2b3ce8,3,1,credit_card,67.92
23c0ee95c373bc03c130af0736cb6101,6,1,credit_card,180.59
23c0fb66f3afa483b302cc740b14f17b,1,1,boleto,247.69
23c30e04ef6b799d105781208f6bddd5,1,1,credit_card,57.69
23c312ca9f0242a48a95e5643bee2645,1,1,credit_card,20.73
23c312ca9f0242a48a95e5643bee2645,1,2,voucher,150
23c4889b86a761e3cc76cecad70bff4f,4,3,credit_card,172.55
23c5d822ecef1bbf136d525d59caddb8,1,1,credit_card,26.09
23c5dff7c1173d8220f26bb0e881e2c8,4,1,credit_card,55.09
23c6b96eb0aa6024129f306af7befe3e,2,1,credit_card,139.22
23c7702588b2b08f1bf4fbdd15f19343,1,1,boleto,65.53
23c8038b81572fc7faf9c13e6c82e043,1,1,credit_card,32.42
23c8185c60bb06f217a2437ffc73e45f,1,1,boleto,191.76
23c95653bc574efa346f4eee3b29e882,3,1,credit_card,622.68
23c9d37f66d443b16767321d11d70821,1,1,boleto,36
23cb4df42223720155bea8a496cfd0a1,4,1,credit_card,299.59
23cb56e66a2abb69511896a6aef2aa67,1,1,credit_card,40.1
23cb58815b6e6ba073afff7d37258dfb,1,1,boleto,48.59
23cb8b17a53535670161bb4171633ce4,3,1,credit_card,148.03
23cc7aa90e16bd6d589dcc92c67c914e,8,1,credit_card,566.69
23d00a56e9a6088d2263041613defe1a,2,1,credit_card,116.94
23d0b20c60078dcc168f59918e82f76f,3,1,credit_card,106.38
23d0c6798618d5bfc02a9d517e79a641,1,1,credit_card,35.77
23d0ca011ea2e7273f99c4875a80854f,2,1,credit_card,160.37
23d0e1d4771f03561178a0997255ec3f,1,1,credit_card,68.12
23d16dddab46fd3d06e8d9d27ffea3f5,3,1,credit_card,124.51
23d23296f19f96722556d7712d45ca0e,1,1,boleto,321.34
23d28fc0db1e1bfb7f1e68be9baa069a,3,1,credit_card,41.78
23d2b40718f8b1693ff67644c21d9f70,2,1,credit_card,139.42
23d42019f5dad56f22fc05644f13b3fb,1,1,boleto,93.38
23d4f61b839ef6570d6bc7210be91d8b,10,1,credit_card,107.87
23d5d28c2bf332ea0034ec9ec17437f9,1,1,credit_card,22.56
23d5d28c2bf332ea0034ec9ec17437f9,1,2,voucher,46.15
23d69db9fe30226c8347963edcdf819c,1,1,credit_card,175.77
23d7d115bb9da8cf6e38bc4824767e89,1,1,boleto,168.32
23d80303690482f9b28107267da8dade,8,1,credit_card,656.72
23dbc396ba21c1bebfb9fc0185c55fe0,3,1,credit_card,31.77
23dc1dae65a022e0f216c057e1ad3b72,1,1,boleto,66.1
23dd5794f9e689dc3862270739f8659d,3,1,credit_card,35
23dd9b9b8eb4352e2905bf46a41e5ad2,2,1,credit_card,81.72
23ddff4d3f6d62081bc0c82a630f294a,1,1,boleto,69.03
23de168770a4c66841ecb6f89ee67a37,1,1,credit_card,67.36
23df618cc33c091a2663120f9de8dbfd,1,1,boleto,513.22
23e0d289631ee7c7e4503aa7a8a32c15,1,1,boleto,139.03
23e0d3cb5d2016d74c1d38af47f89fc5,5,1,credit_card,77.89
23e0fed8d930901ffe66340570278bdb,1,1,credit_card,22.38
23e11352f110006a5cd8995c2ff3cd2a,1,1,credit_card,34.85
23e117ca8f65562000f29a26f19f1a3b,1,1,credit_card,62.66
23e1bad4a8ef314a7fe34fa71082d429,1,1,boleto,142.34
23e2c5b211e209606334c66afd07fe51,1,1,credit_card,45
23e328eaf02d129b3928e8012ffe85fc,4,1,credit_card,54.77
23e3c5113b7bddff9218c89a30e99da4,1,1,credit_card,124.52
23e3e258cb0914459e129f704d04733f,1,1,credit_card,124.14
23e61b7a50280ac24831f163542e5fe6,1,1,boleto,34.2
23e66af5124d410917df9e4afff7ed82,2,1,credit_card,146.68
23e7258eff14f598753311325d867bbb,1,1,credit_card,21.01
23e7b127e0b192c6d4d455425d54d44e,1,1,credit_card,77.89
23e7bb857c480aa4791ff2f7f2a5e151,1,1,voucher,103.55
23e95591b180a24c38bb1fb3f26023a9,1,1,boleto,51.17
23e9d59ee7ad86ca85f8fc571420345e,1,1,credit_card,137.6
23e9f8ff4531eef8fbeb21efcf4ca260,14,1,credit_card,144.43
23eaa9100d479846141e3105e949df27,1,1,boleto,166.94
23eb2da1dca08746d9fafba58255512f,8,1,credit_card,109.18
23ec62701b81a534e40494d279ea0b83,1,1,credit_card,146.66
23ed60a4ded86a966ca7f216147a3bec,1,1,boleto,118.75
23ef69b3ace250bf5783e918620f3919,1,1,boleto,463.34
23ef9daa5d06d57a70a022994cd9ded7,1,1,boleto,86.04
23eff627f4b39bbe7c0910de77b75eb4,3,1,credit_card,111.17
23f0043c61ae2348a350f3cc20762914,1,1,credit_card,96.71
23f016ada08eb6e9abb24597bd8556a8,3,1,credit_card,34.28
23f098e532da469bf9f45d52c5d16d10,7,1,credit_card,77.82
23f10f509600c30cf2852f9dbdf28fc3,1,1,credit_card,103.49
23f1f636dd6189253847462e5ea2e797,1,1,credit_card,65.38
23f55194f215ebf6254bc34d267f7d9e,1,1,credit_card,3.95
23f55194f215ebf6254bc34d267f7d9e,2,5,voucher,40
23f553848a03aaab35bb3f9f87725125,2,1,credit_card,117.77
23f563c1e12c5d6d279ecc446b5f933b,10,1,credit_card,185.39
23f592266a54ffc371a5c3eee760aaae,2,1,credit_card,71.14
23f8d85e1bed4bc79e3b7e9f7c2d6437,1,1,boleto,59.22
23f912e63532618fa04e0f945350c85f,1,1,boleto,540.08
23f914da359b3f7854035b766fcbde02,1,1,credit_card,45.69
23f958d8fed53e69461c299f20da7a11,1,1,credit_card,22.84
23f99f3d6a5974cd50c00ebb3d6540a1,1,1,debit_card,238.63
23faa587ac06ba5f8c60fd65dd9ca88a,2,1,credit_card,105.77
23face56b7b7b6a17d4759b7c86d6a9c,3,1,credit_card,68.04
23fb39a2fa2ef8d8c4f2ce865c2dfae2,5,1,credit_card,59.43
23fb5e6768dd0cf8df7aaa74d80f8ec6,7,1,credit_card,75.88
23fb82faac9266fd7373286d1d2fc02a,1,1,credit_card,126.99
23fbbf4e70a72006ecb1a4bdd72a5d0f,1,1,boleto,63.49
23fbdff7118cf3f2b0f4eb5b74f6ee2f,3,1,credit_card,54.1
23fcffe57a7d7ba1b95f489fffb19bb0,2,1,credit_card,218.35
23fd20c606c0ae3b6876eb309909e9ac,3,1,credit_card,71.04
23fd789ce06f3c54f212b3b9d358579f,2,1,credit_card,166.29
23fdd0e16ad79ceab4e5f407772d64fa,5,1,credit_card,201.61
23fe7e1e5139248d8e9e379e1a910860,4,1,credit_card,110.76
23fecfa4bb4a22fea354fcab23bcf1cc,1,1,voucher,402.56
24011f35927e676f392e9dc0f7a4b06a,2,1,credit_card,40.85
24012690fe6562f4a154875f2f64ed93,2,1,credit_card,144.29
240143ab3914b9052e329d80e795b1c9,3,3,credit_card,152.68
24014414a15d7274cad8a2917fe1f040,10,1,credit_card,1348.67
24016340d5156f96d37500c78a7fe591,1,1,boleto,373.11
240191f09afa5eb7356ceaeeb8c153ca,1,1,voucher,78.2
2403a75f23292d207a16e2fa97551270,1,1,boleto,97.87
24040647efd179bd506acacbbbabd838,1,1,boleto,137.5
24040b0114230e6113ea96d0161ff4a9,2,1,credit_card,105.52
2405d4b16cb4edad76ffbf3723f58423,1,1,boleto,31.77
240891986117bf8fdfbed747309a06e9,1,1,voucher,38.12
2408c82f4d0bc3152844a50802d332e3,2,1,credit_card,99.47
24090634aff3af5ea0cbdbffc4a3e143,6,1,credit_card,133.9
240a9fb8d72be362d54b0c418d579504,3,1,credit_card,50.17
240bcc288ac170fb535833fdde280ed4,1,1,credit_card,128.31
240c0f6bd7e77f416cff9b55d12d10c1,6,1,credit_card,217.64
240daaf6efd35c9e062dbfd0a74beb91,1,1,credit_card,58.16
240ead1a7284667e0ec71d01f80e4d5e,1,1,boleto,74.76
2410734c3fc6d36010cf6b1b36c2974d,3,1,credit_card,157
2411cb047e826a4e70e9c23740e72a30,2,1,credit_card,128.83
2411e5019928e883d049f7242362c23b,2,1,credit_card,22.38
24125310335475b73015f74ec4327c2a,1,1,credit_card,76.61
241368f4774e5c6f4a5a15a612970316,1,1,credit_card,1.42
241368f4774e5c6f4a5a15a612970316,1,2,voucher,34.97
2414366ce919fcb8e0f47caeb95e580c,1,1,boleto,57.68
24149968adb7fe949f6d6dec53cae0a8,2,1,credit_card,101.36
24157de329cfc5610de79f904534eab4,8,1,credit_card,163.81
241592e5920372dd08fcb5c8c6fbac75,1,1,boleto,82.32
24161cb9857591fc2fe821db0c4dd3b0,1,1,boleto,832
2417db4d82cff6b4bc6ad4da31cbb102,2,1,credit_card,72.18
2418c8d93a1fbcb830a7e000d82227eb,4,1,credit_card,171.61
2418eec7948d10d05ec9a51308920227,1,1,boleto,102.53
241920e630cc6e3ded0176b6f0579a00,9,1,credit_card,96.01
24197cf765af52797f30b528ab2af7ea,4,1,credit_card,312.61
241a31d78d0e20975a8e070a4882505a,1,1,credit_card,69.81
